X,Y,item,pagerank,chosen
-78.514656,-26.269869,sequencel,5.2093783503399005e-05,0.0
8.876404,76.297455,hierarchical modulation,5.2093783503399005e-05,0.0
18.398132,-45.559265,heterophenomenology,5.2093783503399005e-05,0.0
1.1148252,41.585464,analog electronics,5.2093783503399005e-05,0.0
-76.162445,-24.292513,openmp,5.2093783503399005e-05,0.0
26.597036,-29.513435,relational frame theory,5.2093783503399005e-05,0.0
13.536278,-22.499771,embodied cognitive science,5.2093783503399005e-05,0.0
10.043897,-83.78442,eye movement in language reading,5.2093783503399005e-05,0.0
-40.818024,-61.48517,wearable technology,5.2093783503399005e-05,0.0
-23.87497,37.482555,computational semantics,5.2093783503399005e-05,0.0
26.941927,34.168617,predictive policing,5.2093783503399005e-05,0.0
-67.65948,-40.7103,microsoft windows,5.2093783503399005e-05,0.0
-55.53729,37.30622,verilog,0.00011999131794975329,0.0
-23.671944,-42.063515,dermascanner,5.2093783503399005e-05,0.0
-55.447292,52.64051,algebraic normal form,5.2093783503399005e-05,0.0
-38.300888,35.213913,relational model,5.2093783503399005e-05,0.0
-49.790085,46.157497,logical connective,5.2093783503399005e-05,0.0
-0.82749593,19.893864,electrical engineering,5.2093783503399005e-05,0.0
-32.104156,6.2768493,voice user interface,5.2093783503399005e-05,0.0
-31.687965,-8.472476,collective memory,5.2093783503399005e-05,0.0
42.63246,-3.5716486,edge detection,0.0002370191440069852,0.0
-19.739594,36.216568,text simplification,8.090523951686196e-05,0.0
-69.332535,-1.5463281,electronic design automation,5.2093783503399005e-05,0.0
1.3071572,-11.812987,speech–language pathology,7.51888787052957e-05,0.0
-29.841597,-53.535427,smart camera,5.2093783503399005e-05,0.0
22.365858,61.433014,principle of maximum entropy,4.5775632738291844e-05,0.0
-91.87209,7.802334,memory-mapped i/o,0.0006041115212160644,0.0
46.610203,-5.872792,semi-differentiability,9.685267137270145e-05,0.0
40.307285,-60.683083,trichromacy,4.5775632738291844e-05,0.0
-37.255383,-51.282234,motion parallax,7.370739271763053e-05,0.0
-37.81157,-48.87207,epipolar geometry,4.5775632738291844e-05,0.0
12.075305,-46.958023,inverted spectrum,0.00012001823259837977,0.0
-49.18881,54.85279,boolean algebra,4.5775632738291844e-05,0.0
-41.507313,-20.7792,open content,4.5775632738291844e-05,0.0
47.92015,6.804409,self-organizing map,4.5775632738291844e-05,0.0
-88.53082,3.5848622,at attachment,4.5775632738291844e-05,0.0
-61.612236,0.6567432,computational physics,4.5775632738291844e-05,0.0
28.970238,-48.99057,human cognome project,5.135347421944401e-05,0.0
-72.09144,4.315945,transistor,5.135347421944401e-05,0.0
-74.22093,7.156971,flops,5.135347421944401e-05,0.0
-56.47323,16.148514,finite differences,5.135347421944401e-05,0.0
32.45596,3.2437541,word2vec,8.427833692237139e-05,0.0
19.005701,-44.12018,integrated information theory,0.00010602360901372107,0.0
26.852293,-17.52509,psyche (psychology),5.135347421944401e-05,0.0
-73.52277,-14.232875,simd,5.135347421944401e-05,0.0
-31.23558,2.9705355,natural user interface,5.135347421944401e-05,0.0
-79.00643,29.33126,bitwise operation,5.135347421944401e-05,0.0
12.2622385,-34.141922,cetacean intelligence,4.964696971352651e-05,0.0
24.168087,66.632484,maximum entropy thermodynamics,4.964696971352651e-05,0.0
16.531372,-37.132175,mental body,0.00014068394473495174,0.0
41.67039,-45.634678,fregoli delusion,4.964696971352651e-05,0.0
61.44619,40.012856,response surface methodology,0.0007322832013922277,0.0
12.683734,25.35616,social media mining,4.964696971352651e-05,0.0
-27.22399,82.45587,topological graph theory,0.0001276154877214317,0.0
50.952084,37.523872,kriging,0.0003169354196038679,0.0
54.34533,49.35239,computer experiment,8.662221277865305e-05,0.0
37.253006,14.635809,unsupervised learning,0.0005411726393078284,0.0
-36.29479,-48.200825,computer stereo vision,0.00010979459885446276,0.0
-23.447142,-41.899326,3d body scanning,6.441756371950797e-05,0.0
-56.602654,54.31831,karnaugh map,0.00012852165276342004,0.0
44.279667,-4.762876,structure tensor,4.822620806419105e-05,0.0
-44.475166,55.55177,algebra of sets,4.822620806419105e-05,0.0
49.157795,-24.815863,patch clamp,4.822620806419105e-05,0.0
27.045,20.741339,intelligence cycle,4.822620806419105e-05,0.0
70.67172,42.90526,fisheries,0.00041180193917150765,0.0
-71.01233,-41.776398,x-video bitstream acceleration,0.0008446025919217428,0.0
48.17023,-19.025326,spiking neural network,4.822620806419105e-05,0.0
29.281649,9.378685,statistical semantics,4.822620806419105e-05,0.0
-3.697465,-36.932148,digital architecture,0.001078736059347428,0.0
47.818207,-20.551313,neuroinformatics,9.773271037191211e-05,0.0
-80.31875,26.49582,primitive data type,5.6294388893666456e-05,0.0
-23.302025,3.164902,named entity recognition,5.6294388893666456e-05,0.0
37.52924,22.100649,inductor,5.6294388893666456e-05,0.0
-9.8375225,-38.26755,algorithmic composition,5.6294388893666456e-05,0.0
-33.982853,-51.753372,2d to 3d conversion,9.289444090430612e-05,0.0
67.22431,42.540596,adaptive management,5.030254063665867e-05,0.0
-62.11429,52.12819,logic minimization,5.030254063665867e-05,0.0
14.766369,-16.85273,instrumentalism,5.030254063665867e-05,0.0
-43.84849,-61.86444,head-mounted display,5.030254063665867e-05,0.0
38.402126,8.3012085,independent component analysis,0.00014183151230121757,0.0
-10.34066,-36.315636,algorithmic art,8.223141871272947e-05,0.0
88.996414,4.587473,super-resolution microscopy,0.00015353765252871534,0.0
-41.570747,19.737991,chatbot,0.0005247868093472432,0.0
-1.2872483,37.794632,mcda,5.030254063665867e-05,0.0
31.19625,56.948704,renewal theory,5.030254063665867e-05,0.0
42.499153,-7.4760413,multilinear subspace learning,0.002594048260628723,0.0
60.526287,9.403866,point spread function,5.030254063665867e-05,0.0
56.9997,13.766199,frequency response,5.030254063665867e-05,0.0
36.902847,-67.71731,color vision,0.00016763072359695202,0.0
-72.06416,-15.656469,swar,5.030254063665867e-05,0.0
65.87295,-12.144329,radial basis function network,5.030254063665867e-05,0.0
62.32744,17.049448,filter (signal processing),0.0002631169257160179,0.0
-86.51187,8.914461,autonomous peripheral operation,0.00020801740287397917,0.0
-9.021929,1.7099537,reification (fallacy),4.463184544534441e-05,0.0
45.56026,9.402466,sparse coding,0.0004231878958749428,0.0
39.21784,3.3141463,automated machine learning,0.00024220731526028132,0.0
42.527653,-1.3897069,feature detection (computer vision),0.00012353195200773322,0.0
51.405342,18.067438,density estimation,0.00023415861153919669,0.0
-81.35154,-15.293007,physics processing unit,0.0005574993870093063,0.0
-28.48898,52.50654,race hazard,0.0004641690628991151,0.0
63.48388,37.48,taylor series,0.00047450735814045803,0.0
-63.803436,13.038326,applied element method,4.426173930091969e-05,0.0
18.871794,-3.7964175,genetic algorithm,0.0005259667905527091,0.0
15.65642,9.63988,topological data analysis,0.000570996179831236,0.0
34.32005,25.431026,resistor,7.471109608912339e-05,0.0
-34.68553,-14.533955,data sharing,0.00016750087989439563,0.0
-25.16331,17.92835,controlled natural language,0.000300294804967203,0.0
-32.20011,46.20454,frame problem,0.0001004063033786982,0.0
78.71141,15.544439,scaled correlation,0.00019390855772100053,0.0
-60.426918,-45.33697,computer monitor,0.0010824370382027007,0.0
51.236515,3.5540593,ogg vorbis,0.00030711409651145376,0.0
30.044985,-13.079254,text and conversation theory,5.529920610659056e-05,0.0
-42.484783,43.443077,higher-order logic,5.529920610659056e-05,0.0
-1.8532281,85.03075,turbo code,5.529920610659056e-05,0.0
-39.07353,4.716223,linked data,8.371029025587227e-05,0.0
-13.611676,-86.203705,panography,5.529920610659056e-05,0.0
-80.89914,-27.100866,multiprocessing,0.00012371101883644172,0.0
-43.08983,-76.66051,personal knowledge base,5.044822718890869e-05,0.0
-20.306341,-67.19025,mind mapping,0.00011767120487121017,0.0
-38.719536,12.700418,conceptual graph,5.044822718890869e-05,0.0
35.94284,-22.157625,dream argument,5.044822718890869e-05,0.0
-59.42698,38.76646,combinational logic,5.044822718890869e-05,0.0
-25.9165,4.6010184,search engine indexing,5.044822718890869e-05,0.0
18.80128,22.787737,actuarial science,5.044822718890869e-05,0.0
24.485298,29.316977,lawbot,5.044822718890869e-05,0.0
21.54416,61.823875,maximum entropy method,0.0008719826240061497,0.0
-62.82874,2.3853288,numerical analysis,5.044822718890869e-05,0.0
-73.54776,-27.485226,physx,5.044822718890869e-05,0.0
46.700146,56.05704,dynamic programming,5.044822718890869e-05,0.0
-38.81829,-68.512535,ehealth,5.044822718890869e-05,0.0
31.462599,-19.911161,memory-prediction framework,5.044822718890869e-05,0.0
-81.92955,19.707039,significant digits,0.0006060061090975499,0.0
-55.160984,45.53546,kleene logic,5.044822718890869e-05,0.0
24.325262,-14.222241,neuro-linguistic programming,0.00014455790746786717,0.0
-30.231886,-16.836552,open energy system databases,5.044822718890869e-05,0.0
-3.5568175,2.9637914,method engineering,5.044822718890869e-05,0.0
-85.437164,24.567354,fixed-point arithmetic,5.044822718890869e-05,0.0
8.677002,-46.48008,binding problem,5.044822718890869e-05,0.0
28.082188,-63.636684,aphasia,5.8907314747281e-05,0.0
-73.74638,-19.954948,amd firestream,5.8907314747281e-05,0.0
50.714314,71.83167,search theory,5.8907314747281e-05,0.0
3.3251128,20.361675,software development methodologies,7.850720335242307e-05,0.0
-82.318726,-25.531635,embarrassingly parallel,4.929677575921347e-05,0.0
-9.188389,-11.263725,wiki,0.0009929963230972854,0.0
22.982204,-80.65525,eyeglasses,4.929677575921347e-05,0.0
40.931877,-55.19219,alexithymia,4.929677575921347e-05,0.0
-7.498997,-57.06924,sound localization,4.929677575921347e-05,0.0
-43.992477,-27.02744,rapid prototyping,4.0819782416769086e-05,0.0
-20.323095,20.502773,language immersion,5.3103305783623706e-05,0.0
-11.924336,-16.360641,bees algorithm,5.3103305783623706e-05,0.0
24.175003,9.56613,vector space model,0.00024275895844605972,0.0
-0.6459145,55.418297,bootstrapping (statistics),7.619744586952986e-05,0.0
-7.784641,-13.930735,think tank,4.797272127418501e-05,0.0
35.756332,-49.415424,neurology,4.797272127418501e-05,0.0
28.205639,20.219444,decision cycle,4.797272127418501e-05,0.0
28.141071,-44.781666,habituation,4.797272127418501e-05,0.0
88.73083,6.072205,video super resolution,0.0001493815711658834,0.0
-64.896736,41.278877,functional completeness,8.061098250884796e-05,0.0
18.159096,-76.47004,asthenopia,4.797272127418501e-05,0.0
39.21329,51.7694,sliding mode control,4.797272127418501e-05,0.0
-19.020203,7.958958,terminology extraction,4.797272127418501e-05,0.0
-57.10801,9.477413,meshfree methods,4.797272127418501e-05,0.0
17.814825,-81.25953,depth perception,4.232935392956191e-05,0.0
9.078778,45.425877,grammar induction,4.232935392956191e-05,0.0
4.989279,-24.929363,cognitive science of religion,0.0007445095577905244,0.0
38.553932,52.139297,variable structure system,4.232935392956191e-05,0.0
43.01294,-35.04227,cortical area,4.232935392956191e-05,0.0
-25.252903,40.3665,head-driven phrase structure grammar,4.232935392956191e-05,0.0
-70.22435,0.14416341,comparison of eda software,5.1237853789826976e-05,0.0
-6.402348,12.415744,systemic functional linguistics,0.00010275773509662831,0.0
33.257095,-12.127052,subsumption architecture,5.1237853789826976e-05,0.0
-41.593914,-3.594677,human–computer interaction,5.1237853789826976e-05,0.0
-23.055609,-17.33214,stakeholder analysis,5.1237853789826976e-05,0.0
-22.39567,22.507513,online learning community,5.1237853789826976e-05,0.0
-0.87404394,3.329879,configuration management,5.1237853789826976e-05,0.0
-5.4962435,-36.10944,digital morphogenesis,5.1237853789826976e-05,0.0
37.037643,72.363075,linear approximation,8.34432790118381e-05,0.0
29.151081,36.04749,pre-crime,8.083131583731726e-05,0.0
47.34958,-16.155397,biological neuron model,0.00011918821976961361,0.0
-19.777512,-67.787285,mind map,4.574686908545564e-05,0.0
3.2282908,13.482338,clinical decision support system,4.574686908545564e-05,0.0
44.59754,-28.407162,cultured neuronal networks,4.574686908545564e-05,0.0
-60.16138,-15.05549,ai accelerator,4.574686908545564e-05,0.0
46.10024,6.642049,k-means clustering,7.90569228657519e-05,0.0
18.418446,42.096252,prediction interval,4.574686908545564e-05,0.0
-14.958483,-85.078606,image stitching,6.904324579278265e-05,0.0
38.43632,52.105095,variable structure control,6.904324579278265e-05,0.0
24.531921,-74.751,vision disorder,6.904324579278265e-05,0.0
32.161766,-87.94778,adaptation (eye),6.904324579278265e-05,0.0
-88.22073,23.860237,c99,6.904324579278265e-05,0.0
32.366383,-52.928257,psychophysics,6.904324579278265e-05,1.0
-4.9769893,94.34611,dvb-c2,6.904324579278265e-05,0.0
63.155083,-18.327564,computational sociology,0.0007946367103878802,0.0
-0.7777426,57.871567,bootstrap aggregating,6.904324579278265e-05,0.0
25.749018,10.1399355,compound term processing,6.904324579278265e-05,0.0
-50.307407,-18.814135,neural network software,0.00010308998420708752,0.0
-46.60606,-18.88873,opencv,0.00010124867101479377,0.0
15.9097395,-40.488976,type physicalism,0.00011506641685935456,0.0
21.480696,-79.99651,eye examination,5.427279246979065e-05,0.0
36.198624,-66.08647,color blindness,5.427279246979065e-05,0.0
-78.322464,-11.833032,mpsoc,5.427279246979065e-05,0.0
35.67524,61.977997,stochastic differential equation,5.427279246979065e-05,0.0
48.4291,-64.99435,color temperature,5.427279246979065e-05,0.0
17.092619,-23.072166,motor cognition,5.427279246979065e-05,0.0
54.22721,-63.246063,imaging spectroscopy,5.427279246979065e-05,0.0
-1.9572157,85.18142,serial concatenated convolutional codes,9.003641847470946e-05,0.0
-47.069244,51.972515,logical nor,5.427279246979065e-05,0.0
59.8674,22.825813,gaussian filter,5.427279246979065e-05,0.0
-7.1644373,-56.979347,vertical sound localization,5.083341826627756e-05,0.0
-56.441307,36.835133,vhdl,5.083341826627756e-05,0.0
45.49268,48.91646,particle filter,5.083341826627756e-05,0.0
22.5329,-40.277813,group mind (science fiction),0.00015881996372264098,0.0
51.634113,75.00435,odds algorithm,4.8744697753989305e-05,0.0
-5.231731,-9.281677,collaborative innovation network,4.8744697753989305e-05,0.0
34.317932,8.639323,topic model,4.8744697753989305e-05,0.0
87.53929,-12.729352,deformable mirror,4.8744697753989305e-05,0.0
-55.938732,12.861454,finite difference time-domain method,0.00012237675780472316,0.0
-3.747692,15.806078,cognitive model,4.8744697753989305e-05,1.0
-83.05639,-25.59216,massively parallel,4.8744697753989305e-05,0.0
-26.866854,83.569,planar graph,5.260781123784294e-05,0.0
28.9648,66.8503,master equation,5.19703175608166e-05,0.0
-71.787865,-11.22822,digital signal processor,5.19703175608166e-05,0.0
-69.32103,-4.010714,network on a chip,0.00014466630534450565,0.0
90.7495,4.7650476,stimulated emission depletion microscope,5.19703175608166e-05,0.0
-4.289601,95.889,cmmb,8.227863806949885e-05,0.0
63.599915,40.2658,polynomial regression,6.913090814750922e-05,0.0
-57.393887,52.992264,karnaugh maps,0.00010729058405416358,0.0
50.424088,-31.179817,neurological disorder,4.769500415532666e-05,0.0
-15.199422,68.24473,hundredth monkey effect,4.769500415532666e-05,0.0
-71.52439,-40.14215,directx video acceleration,8.02929778780427e-05,0.0
17.288216,39.856483,predictive inference,4.769500415532666e-05,0.0
-12.00767,-42.13679,acoustic fingerprint,0.0009088486912177638,0.0
-84.14044,-14.836173,ibm powerpc,4.769500415532666e-05,0.0
-56.739098,52.137844,reed–muller expansion,4.769500415532666e-05,0.0
5.322178,19.561193,application lifecycle management,4.769500415532666e-05,0.0
-4.0884514,31.788528,decision table,7.40238908933038e-05,0.0
-23.168972,8.984781,faceted search,7.40238908933038e-05,0.0
1.8710647,-9.564746,internet linguistics,0.00013650770683112243,0.0
36.768597,-46.985973,psychiatric genetics,7.40238908933038e-05,0.0
11.065669,-85.427086,foveated imaging,7.40238908933038e-05,0.0
48.342453,16.658018,kernel trick,9.566410865952316e-05,0.0
-9.57272,15.828061,translation memory,0.0005305147219386592,0.0
17.073465,5.0275207,semantic relatedness,9.566410865952316e-05,0.0
21.566107,-32.332504,grounding in communication,0.00016957852475225552,0.0
17.54661,-77.00591,computer vision syndrome,0.0005108747764724262,0.0
-48.58995,49.26011,boolean domain,9.566410865952316e-05,0.0
18.494726,-79.00631,vision therapy,0.0004978988448940115,0.0
0.7539825,-49.86785,personal information management,0.0004936267009970248,0.0
0.28358933,57.094727,cross-validation (statistics),0.00047404942362115474,0.0
52.44292,-16.814625,neural coding,0.00014648142766880001,0.0
35.16423,-2.2594028,convolutional neural network,0.0003183845312755402,1.0
-26.71568,78.307556,finite geometry,0.0010733721469554681,0.0
-10.396415,-44.328342,shazam (application),0.00039647464020851593,0.0
-21.584312,-63.66179,spatial cognition,4.912110740991528e-05,0.0
